sport,kpi,side,window_label,window_n_seasons,n,skewness,kurtosis,sw_W,sw_p,sw_reject,lill_KS,lill_p,lill_reject,verdict
rugby,lineout_throws_won,home,23/24,1,142,0.264289220740368,2.66721804656395,0.980103003758401,0.0365956980076547,1,0.0712835635391217,0.07,0,Close
rugby,lineout_throws_won,away,23/24,1,142,0.315759182392353,2.84896320481869,0.980108931183518,0.0366497105962528,1,0.0927609317011421,0.006,1,NotNormal
rugby,lineout_throws_won,diff,23/24,1,142,-0.0310102301388925,2.43776382130052,0.986916928105872,0.199361778384923,0,0.05686464984298,0.309920634920635,0,Normal
rugby,tackles,home,23/24,1,142,0.302889085627687,2.44211395903927,0.97927349146095,0.0297847451232305,1,0.0822602532369204,0.024,1,Close
rugby,tackles,away,23/24,1,142,0.415480382416666,3.07091695841201,0.976522351367814,0.0151666633843456,1,0.0803936868901763,0.023,1,Close
rugby,tackles,diff,23/24,1,142,0.0532096851554503,2.65579531102773,0.991275242629043,0.528685748291929,0,0.0773227580432722,0.037,1,Close
rugby,missed_tackles,home,23/24,1,142,0.378644116457194,3.05194136564717,0.98624610825936,0.169299706150397,0,0.0635646579040897,0.174370977179637,0,Normal
rugby,missed_tackles,away,23/24,1,142,0.294080621615597,2.82016122299877,0.98630006197464,0.171551695351452,0,0.0610282832761548,0.210004952947003,0,Normal
rugby,missed_tackles,diff,23/24,1,142,0.0375590493583999,2.73052531976557,0.993206971321636,0.738168087658301,0,0.0572664988322202,0.297069450020072,0,Normal
rugby,penalties_conceded,home,23/24,1,142,0.336172113876129,2.83278404157152,0.976927407089095,0.0167362636547933,1,0.12005172207252,0,1,NotNormal
rugby,penalties_conceded,away,23/24,1,142,0.199553857522073,3.55201387647651,0.984819175986207,0.118984716931114,0,0.0878137531452147,0.006,1,NotNormal
rugby,penalties_conceded,diff,23/24,1,142,-0.14470490334268,3.26462250387499,0.990144012126616,0.419322663418779,0,0.0559525582763731,0.342877854295034,0,Normal
rugby,scrum_pens_conceded,home,23/24,1,142,0.632845773087172,3.59433125599461,0.930601471477961,1.95861589802337e-06,1,0.151934203476106,0,1,NotNormal
rugby,scrum_pens_conceded,away,23/24,1,142,0.5604965046947,3.05374684436741,0.939888471101469,8.89482491162052e-06,1,0.169612057116361,0,1,NotNormal
rugby,scrum_pens_conceded,diff,23/24,1,142,-0.190889600536868,3.25294303232014,0.978550721272164,0.0249131304160284,1,0.109416737740735,0,1,NotNormal
rugby,lineout_pens_conceded,home,23/24,1,142,1.07152686773635,3.14053156944342,0.655092329717386,1.11022302462516e-16,1,0.40459661021365,0,1,NotNormal
rugby,lineout_pens_conceded,away,23/24,1,142,1.51263047285774,5.19089811435933,0.66575026790352,1.11022302462516e-16,1,0.387563887743895,0,1,NotNormal
rugby,lineout_pens_conceded,diff,23/24,1,142,-0.359768240199643,3.55575359073129,0.869443816076902,7.50533302174006e-10,1,0.263175530018145,0,1,NotNormal
rugby,general_play_pens_conceded,home,23/24,1,142,0.47386365370827,2.90810489290669,0.940405224642292,9.71028804575003e-06,1,0.16773828045932,0,1,NotNormal
rugby,general_play_pens_conceded,away,23/24,1,142,0.370942627561303,3.0161889462583,0.950381668749725,5.73228406302029e-05,1,0.144010458533042,0,1,NotNormal
rugby,general_play_pens_conceded,diff,23/24,1,142,-0.308515589443099,3.01252530742215,0.977096401603857,0.017439903997417,1,0.114747178776622,0,1,NotNormal
rugby,free_kicks_conceded,home,23/24,1,142,1.02487429667301,3.80666076233086,0.785693598570435,3.9013237085328e-13,1,0.282634008919562,0,1,NotNormal
rugby,free_kicks_conceded,away,23/24,1,142,1.24599795169588,4.51240693359067,0.761398312721746,6.43929354282591e-14,1,0.295226432458714,0,1,NotNormal
rugby,free_kicks_conceded,diff,23/24,1,142,0.219191024055995,3.87927201995088,0.915082257366769,1.96886870695856e-07,1,0.218571534610161,0,1,NotNormal
rugby,ruck_maul_tackle_pen_con,home,23/24,1,142,1.35650809182704,7.13944694212884,0.868757908221997,6.97327640075684e-10,1,0.180390892298113,0,1,NotNormal
rugby,ruck_maul_tackle_pen_con,away,23/24,1,142,0.625605703464819,3.1223890986954,0.918534739482327,3.21030381611465e-07,1,0.163245093308607,0,1,NotNormal
rugby,ruck_maul_tackle_pen_con,diff,23/24,1,142,-0.0850213445572246,3.02398195936286,0.969957843703621,0.00323407651531649,1,0.153577592117088,0,1,NotNormal
rugby,red_cards,home,23/24,1,142,2.98758113289681,9.92564102564102,0.310315836980805,0,1,0.534452810190851,0,1,NotNormal
rugby,red_cards,away,23/24,1,142,5.04346075134575,26.436496350365,0.178429162551781,0,1,0.540277686460046,0,1,NotNormal
rugby,red_cards,diff,23/24,1,142,0.792432550548137,8.12165879255706,0.462074021032948,0,1,0.472518686192972,0,1,NotNormal
rugby,final_points,home,24/25,1,141,0.794599595273706,4.26128963207248,0.961229796288694,0.000510382208896654,1,0.0991447866488432,0.001,1,NotNormal
rugby,final_points,away,24/25,1,141,0.160656582390347,2.86329247166458,0.988614441064155,0.302957910516437,0,0.0741787703886406,0.066,0,Normal
rugby,final_points,diff,24/25,1,141,0.650103175429896,4.06695596299867,0.971679613390563,0.00501149576891957,1,0.103967829478988,0.001,1,NotNormal
rugby,carries,home,24/25,1,141,0.637136602899766,4.64273807317079,0.973352498162196,0.00739563677919064,1,0.0679053526883034,0.109,0,NotNormal
rugby,carries,away,24/25,1,141,0.371227525065284,2.74281497050061,0.980338125742506,0.0400187618789577,1,0.0586561724187088,0.273743016759777,0,Close
rugby,carries,diff,24/25,1,141,0.146064586112906,2.96858271591774,0.987704510369062,0.2452061531503,0,0.0738422216746242,0.069,0,Normal
rugby,metres_made,home,24/25,1,141,0.515226905541064,3.65354701225253,0.982230331314519,0.0640280274556937,0,0.071192612340425,0.069,0,Normal
rugby,metres_made,away,24/25,1,141,0.698515510501741,3.71465859384744,0.97134962099647,0.00464473519097597,1,0.07488954970707,0.042,1,NotNormal
rugby,metres_made,diff,24/25,1,141,0.254940665401338,3.95919739307962,0.984170440927292,0.103733835030848,0,0.0551094926337069,0.374152088539807,0,Normal
rugby,defenders_beaten,home,24/25,1,141,0.564697090701478,3.83474354511069,0.979351936627663,0.0313679611064576,1,0.0769708128289642,0.048,1,Close
rugby,defenders_beaten,away,24/25,1,141,0.604917395381873,3.37076842189806,0.974522835984076,0.00974666633711907,1,0.0908864743068886,0.008,1,NotNormal
rugby,defenders_beaten,diff,24/25,1,141,0.08822307341449,2.54472709474571,0.991905857100546,0.600680967746012,0,0.0494840946013629,0.548009367681499,0,Normal
rugby,clean_breaks,home,24/25,1,141,0.0307297550573192,2.16532753776086,0.972308892020368,0.00579713544120053,1,0.089923980089139,0.003,1,NotNormal
rugby,clean_breaks,away,24/25,1,141,0.686509048800987,3.35728284013361,0.955257282238979,0.000153984480757097,1,0.152606791358464,0,1,NotNormal
rugby,clean_breaks,diff,24/25,1,141,-0.145238827869493,2.92318386277401,0.988764777230758,0.313527553944775,0,0.080971502325905,0.025,1,Close
rugby,offloads,home,24/25,1,141,0.675809329704466,3.4288713874484,0.96100660352442,0.000487380986575969,1,0.131832720517157,0,1,NotNormal
rugby,offloads,away,24/25,1,141,0.606823496144331,2.94720927635592,0.960805210206863,0.000467560129935984,1,0.147003168964479,0,1,NotNormal
rugby,offloads,diff,24/25,1,141,0.192948757629532,3.17472714320681,0.990593725438883,0.466377449343914,0,0.0739139021352413,0.056,0,Normal
rugby,passes,home,24/25,1,141,0.55573810258774,3.74666251713099,0.979795662274953,0.0349955559310196,1,0.068768700420797,0.111,0,Close
rugby,passes,away,24/25,1,141,0.441933340554135,2.79437168268143,0.978035770211611,0.022712697928464,1,0.0679898512725904,0.125442948263643,0,Close
rugby,passes,diff,24/25,1,141,0.0985795517310964,2.66739726974044,0.989749793698604,0.390300896055777,0,0.0546826571211571,0.372961217832548,0,Normal
rugby,turnovers_conceded,home,24/25,1,141,-0.141330768564359,2.56834088085003,0.984202331836101,0.104557583758098,0,0.0853823872838093,0.018,1,Close
rugby,turnovers_conceded,away,24/25,1,141,0.552519980799312,3.21013752860079,0.971558695304509,0.00487371521868485,1,0.105648046315338,0.001,1,NotNormal
rugby,turnovers_conceded,diff,24/25,1,141,-0.301831963687547,3.27947232691037,0.987542074797912,0.235974773258004,0,0.0764221020108821,0.046,1,Close
rugby,turnovers_won,home,24/25,1,141,0.746163919097803,4.011477013732,0.951727535486772,7.83864284151781e-05,1,0.14051587187846,0,1,NotNormal
rugby,turnovers_won,away,24/25,1,141,0.321593101169828,2.64375074810869,0.972302183733129,0.00578811466308715,1,0.110551660882788,0,1,NotNormal
rugby,turnovers_won,diff,24/25,1,141,0.0243445669888474,2.96154885970362,0.985096987840241,0.130450564916587,0,0.0765013841920301,0.036,1,Close
rugby,kicks_from_hand,home,24/25,1,141,0.286262481032268,2.88604514001886,0.989314657701113,0.354766915906964,0,0.0634772620608379,0.168446026097272,0,Normal
rugby,kicks_from_hand,away,24/25,1,141,0.337082231782525,3.14398131268064,0.988118982779289,0.27021373376627,0,0.0830508917987616,0.016,1,Close
rugby,kicks_from_hand,diff,24/25,1,141,0.0509018533874188,2.93880714041774,0.988685920714053,0.307946065068808,0,0.0850338852394351,0.02,1,Close
rugby,kick_metres,home,24/25,1,141,0.639442363824862,3.84962386930497,0.975235633484062,0.0115481821412927,1,0.0597176074027957,0.268418785006463,0,Close
