sport,kpi,n,var_home,var_away,mean_home,mean_away,cohens_d_paired,kappa,rho,eta,kappa_abs,quadrant,p_rho,sig_rho,tau,abs_tau,psi,cos_sigma,sigma,sphere_x,sphere_y,sphere_z,eta_from_sigma,eta_sigma_residual
football,carries,1114,15264.390947687,12246.3064331928,395.250448833034,357.25763016158,0.186992771206029,0.802279401462037,-0.503594217906667,0.666420281316766,1.24644855417906,Q3,1.11042031706115e-72,1,-0.110149175455396,0.110149175455396,-1.76431617601672,-0.500554571994898,2.09503558543795,-0.500554571994898,0.858725652544947,-0.109705852698293,0.666420281316767,-1.11022302462516e-16
football,carries_into_final_third,1114,34.1543985637344,27.4525285470714,14.475763016158,12.1508078994614,0.256528680049884,0.80377724982752,-0.335289410103272,0.750018979912478,1.2441257826277,Q3,1.13238532615131e-30,1,-0.109216550321313,0.109216550321313,-1.31687023468251,-0.33329959212058,1.91059744851491,-0.33329959212058,0.936524076218939,-0.108784358041573,0.750018979912477,1.11022302462516e-16
football,carries_into_box,1114,12.2248318791627,9.73830090282783,6.16068222621185,5.08078994614004,0.217227683531384,0.79659998592102,-0.126027167072362,0.888717549344173,1.25533519667818,Q3,2.45964892614472e-05,1,-0.113701312954216,0.113701312954216,-0.739698832248653,-0.125216893419003,1.69634276899341,-0.125216893419003,0.985648696119538,-0.113213857103927,0.888717549344173,1.11022302462516e-16
football,progressive_carries,1114,61.2613845511103,52.6140519823661,19.8958707360862,16.5996409335727,0.276457609875915,0.858845296558229,-0.249102147005183,0.801036285750569,1.16435405073235,Q3,3.2220296584573e-17,1,-0.0760832351777926,0.0760832351777926,-1.09429767357272,-0.248382898239125,1.82180680559291,-0.248382898239125,0.965680870254931,-0.0759367676821347,0.80103628575057,-1.11022302462516e-16
football,deep_progressions,1114,218.99487531878,161.867906784678,43.9748653500898,37.0520646319569,0.283693582193265,0.739140158184316,-0.56994134235438,0.639593288233974,1.35292337850575,Q3,5.95301098198032e-97,1,-0.151133858384459,0.151133858384459,-1.94894030817823,-0.563493580054866,2.16940495685831,-0.563493580054866,0.812389631928326,-0.149993570436568,0.639593288233974,0
football,box_entries,1114,44.1672554323718,35.1692499770139,16.6903052064632,13.4470377019749,0.312066589955838,0.796274290370262,-0.363785455392565,0.734517379359709,1.25584865930433,Q3,3.45008166311609e-36,1,-0.113905783300774,0.113905783300774,-1.39004008260967,-0.361438174372017,1.94060621002994,-0.361438174372017,0.925472487244279,-0.113415702001583,0.734517379359709,0
football,tackles,1114,47.4676686975052,50.6489109447512,23.8240574506284,24.8393177737881,-0.105992838830457,1.06701913817422,0.0649312907007445,1.06940108475313,1.06701913817422,Q1,0.0302316298552501,1,0.0324344542959766,0.0324344542959766,0.520970172785529,0.064897152006493,1.50585353432529,0.0648971520064929,0.997365080194005,0.0324230854647114,1.06940108475313,0
football,successful_tackles,1114,26.082888532941,29.4201262700805,16.9281867145422,17.4587073608618,-0.0759165153602611,1.12794739865275,0.120353901076867,1.13653947446891,1.12794739865275,Q1,5.64581066793984e-05,1,0.0601997597942498,0.0601997597942498,0.723163721191172,0.120136147961522,1.45036930432065,0.120136147961522,0.990934928521784,0.0601271435251441,1.13653947446891,0
football,ball_recoveries,1114,82.3434617165181,76.3451876872155,50.1687612208258,47.1579892280072,0.26470705179587,0.927155430385563,0.18490458804013,1.2266513782459,1.07856780775597,Q2,5.02700749067392e-10,1,-0.0378170285762702,0.0378170285762702,0.919429407012965,0.18477244819959,1.38495600809283,0.18477244819959,0.982054162020549,-0.0377990111570103,1.2266513782459,-2.22044604925031e-16
football,regains,1114,119.809408475968,114.867463194078,71.318671454219,68.6373429084381,0.223608827380954,0.958751609370636,0.38738025378103,1.63210507433306,1.04302302100587,Q2,3.36795173489701e-41,1,-0.0210616238443196,0.0210616238443196,1.45759713733067,0.387294350268081,1.17310123333614,0.387294350268081,0.921715588129588,-0.0210585101408632,1.63210507433306,0
football,regains_opposition_half,1114,74.7880080523791,56.6702291024468,30.302513464991,25.1499102333932,0.390716655865895,0.75774486549711,-0.326056408081485,0.755889393311777,1.31970541211647,Q3,5.2655491671397e-29,1,-0.13870426952626,0.13870426952626,-1.28996459058803,-0.322944876390846,1.89963577194948,-0.322944876390846,0.936328908657124,-0.137821557188493,0.755889393311777,0
football,tackle_interceptions_opposition_half,1114,10.3472362692579,7.6697524441842,6.61220825852783,5.66965888689408,0.211291129449196,0.741236813831283,-0.105667631893866,0.905391721684455,1.3490965118573,Q3,0.000411237270617508,1,-0.149717558963097,0.149717558963097,-0.670557109297163,-0.104494304564138,1.67548173511734,-0.104494304564138,0.983359726884506,-0.148608841780317,0.905391721684455,0
football,blocks,1114,32.6039582799008,36.8921276379526,20.0780969479354,21.8357271095153,-0.218400662996798,1.1315229678936,0.0681925359388213,1.07303344117596,1.1315229678936,Q1,0.0228380907024433,1,0.0617822422549627,0.0617822422549627,0.53412224155706,0.0680625956036552,1.50268107115275,0.0680625956036553,0.99577112323954,0.0617037535483734,1.07303344117596,-2.22044604925031e-16
football,pressures,1114,1577.28918800337,1663.24370544939,166.824955116697,170.703770197487,-0.0672213383986553,1.0544950907543,-0.0274755416154927,0.973268334087898,1.0544950907543,Q4,0.359570053659783,0,0.0265310327029925,0.0265310327029925,-0.334542223678243,-0.0274658744930336,1.59826565571886,-0.0274658744930336,0.999270764219142,0.0265248094286218,0.973268334087898,0
football,pressures_opposition_half,1114,641.512496350459,641.80062699515,85.6723518850987,78.7549371633752,0.187972896762951,1.00044914268441,-0.0552722659987057,0.947622744897748,1.00044914268441,Q4,0.065162566472971,0,0.0002245209250107,0.0002245209250107,-0.479163257441932,-0.0552722646055781,1.62609677316964,-0.0552722646055781,0.998471294707929,0.000224520921238027,0.947622744897747,1.11022302462516e-16
football,counterpressures,1114,77.3583655541414,75.0229433123475,32.4228007181329,31.1858168761221,0.116458082910906,0.969810346624252,0.259646401208996,1.35065030004214,1.03112944039093,Q2,1.27530088840323e-18,1,-0.0153273727725497,0.0153273727725497,1.12417647708007,0.259615905043073,1.30817187758653,0.259615905043073,0.965590332533358,-0.0153261726071677,1.35065030004214,0
football,counterpressures_opposition_half,1114,52.9690599589316,47.5272969524519,23.0359066427289,20.8797127468582,0.221997107945947,0.897265252381318,0.0613817230720364,1.06529362348831,1.11449763305336,Q2,0.0405259877612316,1,-0.0542018750335316,0.0542018750335316,0.505648254438353,0.061291668370737,1.5094662179906,0.0612916683707369,0.996650005024554,-0.0541488584633786,1.06529362348831,0
football,fouls,1114,13.9343235888577,16.1245545947114,12.4174147217235,13.2289048473968,-0.144679632605786,1.15718244175162,-0.0467198173217799,0.955478862051575,1.15718244175162,Q4,0.119126407921618,0,0.0729940604795589,0.0729940604795589,-0.438619779701407,-0.0465956283458023,1.61740883267202,-0.0465956283458022,0.996252770921647,0.0728646954978853,0.955478862051575,0
