gene_id,correlation,kappa,pef,normal_var,tumor_var,diff_var,var_reduction,mean_normal,mean_early_neoplasia,mean_difference
TSPAN4,0.14321177456342857,1.5616237965943325,1.1624222386198504,339.96952760340713,530.9045044224143,749.189066668076,0.1397274013035877,86.68055001285714,86.38847163761905,-0.2920783752380964
H2AFJ,0.4443874912629661,0.7060898590092621,1.7785483321003839,574.8527046106007,405.897665149592,551.4330716005743,0.4377437025739715,85.94852017476192,98.82902041619047,12.880500241428571
SCAND1,0.4794485682981503,2.4922918165184624,1.7651374849726538,130.69404304961785,325.72769396027417,258.5757431903175,0.4334718918421859,69.28495887190476,79.65923403428572,10.374275162380954
MAPKAPK2,0.5901407028051999,0.9075417756083086,2.4357395828212898,291.61693589146074,264.6545517963906,228.37888401991154,0.589447079214556,74.87940812714285,76.69974792619048,1.8203397990476187
PLD3,0.47415219117388846,2.0685835003179767,1.8000956943143083,258.2632195602509,534.239034721334,440.25562462303674,0.4444739781565226,100.09355460380955,111.53143268047619,11.437878076666669
HLA-E,0.7791301955332373,0.4643406038486756,3.6380919569434846,399.3650952582512,185.4414294883002,160.74539392288264,0.7251306421511835,69.47238911619047,55.90200461285714,-13.570384503333333
EPHX1,0.5198063389126065,0.7232918630955292,2.053647893916279,700.7403779397212,506.83981350628613,588.0171547534216,0.5130616095571218,85.20840576333333,80.44595190904762,-4.762453854285714
TUSC5,-0.12168777938222741,0.2612010895221548,0.9102299931431476,513.0498928096531,134.00919098110614,710.874272068729,-0.09862343312470342,30.293620461523812,21.281085866190473,-9.012534595333333
AQP5,0.6175710897087574,0.28259430724437146,2.04888033700725,346.82718068446144,98.01138685904382,217.11300533698812,0.5119285485160762,31.084010796047615,19.511894068000004,-11.572116728047618
EGR1,0.34456964971422716,0.4832239650943539,1.4770594302318587,1079.7092243172358,521.7413725235239,1084.2154107430702,0.3229791709579168,70.95916105285714,54.37415783380952,-16.585003219047614
ETV4,0.43910732595325425,0.979067675902003,1.7827942082399644,164.9768231454041,161.52347481466657,183.13964475036235,0.43908276379962324,32.38304990285714,33.28156904142857,0.8985191385714283
CXCL13,0.28266963762656183,1.3825065363742124,1.386968051873788,2369.5379721155105,3275.9017346365895,4070.345888014605,0.2790028590427846,50.835300200238095,46.58412699490476,-4.251173205333334
CYBA,0.38971738626500746,3.2671531042911583,1.4928969409967534,149.29929749282746,487.7836632721804,426.7427598449298,0.330161397924537,86.46287287142856,90.08864671380951,3.6257738423809514
D2HGDH,0.17000982754918165,1.2192435896015494,1.2036274781669083,189.95802259724306,231.60510134507487,350.24385168104254,0.16917815674749087,70.21787062333334,73.9915463247619,3.773675701428573
C10orf10,-0.07671412129088942,0.40055742861263316,0.9351628341444155,670.3747607667248,268.5235903795284,1003.9945096890591,-0.0693324878708471,50.50262871142858,42.19211464095237,-8.310514070476193
RABAC1,0.6887966754123371,1.3497827336845634,3.1360010720648788,385.71435333799843,520.6305742699371,289.0129520941647,0.6811225579902124,87.1386084747619,94.0474141742857,6.908805699523808
PPDPF,0.7208028694607647,1.1577914501459763,3.5571118545540017,2034.8521812310858,2355.9344577402417,1234.368447916535,0.7188730518215928,155.37024840047619,178.0159821209524,22.645733720476194
TGFB1I1,0.6252163266424677,0.7764672220167694,2.633290573036531,362.94255654357374,281.81299863105295,244.84785757279283,0.6202469980945293,72.07165612619049,69.26700840142857,-2.8046477247619053
INPP5J,0.6380031033440033,3.146646412239535,2.201954911654215,148.9619689925559,468.7306452905629,280.520101031078,0.5458580942292085,40.22730247952381,59.77951636761905,19.552213888095242
CDC42EP1,0.49199609816233836,0.7408581778391101,1.9474747177240697,435.2282664113629,322.44242039759706,389.05290010358505,0.48651451497729475,72.8058000547619,70.51931883952382,-2.2864812152380947
MFI2,0.13023753164616342,0.8250687333446308,1.14894708952514,159.82671496196028,131.8680252682979,253.8800462524481,0.1296379014169398,40.67441984142857,35.251910413809526,-5.4225094276190475
